Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
RET0008069,ORD0085452,P000829,2025-05-24 18:10:34,Damaged in Transit,77.13,Approved
RET0008070,ORD0085456,P002146,2025-05-26 18:12:32,Damaged in Transit,40.5,Approved
RET0008071,ORD0085477,P000274,2025-05-23 18:23:38,Quality/Freshness Issue,122.69,Approved
RET0008072,ORD0085493,P000850,2025-05-23 18:32:52,Damaged in Transit,83.89,Approved
RET0008073,ORD0085505,P001445,2025-05-24 18:35:16,Damaged in Transit,37.92,Approved
RET0008074,ORD0085511,P001693,2025-05-23 18:39:16,Wrong Item Delivered,139.15,Approved
RET0008075,ORD0085536,P000337,2025-05-23 18:52:10,Damaged in Transit,438.15,Approved
RET0008076,ORD0085537,P000935,2025-05-23 18:52:12,Damaged in Transit,47.02,Approved
RET0008077,ORD0085562,P001841,2025-05-23 19:03:57,Damaged in Transit,18.06,Approved
RET0008078,ORD0085568,P002271,2025-05-23 19:06:57,Wrong Item Delivered,15.37,Approved
RET0008079,ORD0085573,P002239,2025-05-23 19:08:27,Damaged in Transit,117.82,Approved
RET0008080,ORD0085582,P001765,2025-05-24 19:10:40,Not as Expected,460.96,Approved
RET0008081,ORD0085592,P001834,2025-05-23 19:14:20,Quality/Freshness Issue,265.54,Approved
RET0008082,ORD0085598,P000302,2025-05-24 19:15:49,Wrong Item Delivered,45.01,Approved
RET0008083,ORD0085603,P000909,2025-05-23 19:17:21,Quality/Freshness Issue,67.0,Approved
RET0008084,ORD0085605,P001669,2025-05-24 19:19:13,Quality/Freshness Issue,387.05,Approved
RET0008085,ORD0085606,P000919,2025-05-23 19:19:22,Quality/Freshness Issue,152.78,Approved
RET0008086,ORD0085609,P000899,2025-05-23 19:19:34,Wrong Item Delivered,59.09,Approved
RET0008087,ORD0085614,P000787,2025-05-23 19:21:50,Wrong Item Delivered,298.6,Approved
RET0008088,ORD0085621,P001980,2025-05-23 19:24:31,Expired Product,106.39,Approved
RET0008089,ORD0085651,P000750,2025-05-25 19:36:51,Damaged in Transit,225.86,Approved
RET0008090,ORD0085651,P002008,2025-05-24 19:36:51,Expired Product,68.61,Approved
RET0008091,ORD0085654,P000473,2025-05-23 19:37:30,Damaged in Transit,62.27,Approved
RET0008092,ORD0085666,P001628,2025-05-25 19:41:20,Quality/Freshness Issue,0.0,Pending
RET0008093,ORD0085675,P001825,2025-05-24 19:45:06,Expired Product,163.52,Approved
RET0008094,ORD0085693,P001570,2025-05-23 19:50:26,Expired Product,218.94,Approved
RET0008095,ORD0085700,P001307,2025-05-23 19:51:31,Wrong Item Delivered,0.0,Rejected
RET0008096,ORD0085707,P000558,2025-05-25 19:53:06,Quality/Freshness Issue,138.94,Approved
RET0008097,ORD0085734,P000918,2025-05-25 20:02:26,Damaged in Transit,33.22,Approved
RET0008098,ORD0085757,P001571,2025-05-23 20:10:49,Quality/Freshness Issue,77.29,Approved
RET0008099,ORD0085762,P002199,2025-05-23 20:13:26,Expired Product,59.47,Approved
RET0008100,ORD0085772,P001495,2025-05-23 20:17:18,Damaged in Transit,49.03,Approved
RET0008101,ORD0085793,P002002,2025-05-23 20:24:48,Expired Product,0.0,Rejected
RET0008102,ORD0085799,P001852,2025-05-23 20:26:43,Damaged in Transit,30.96,Approved
RET0008103,ORD0085800,P000583,2025-05-24 20:27:25,Wrong Item Delivered,230.61,Approved
RET0008104,ORD0085806,P000100,2025-05-23 20:28:56,Damaged in Transit,0.0,Rejected
RET0008105,ORD0085826,P000933,2025-05-26 20:33:56,Damaged in Transit,49.96,Approved
RET0008106,ORD0085827,P001150,2025-05-23 20:34:15,Damaged in Transit,0.0,Pending
RET0008107,ORD0085828,P000139,2025-05-24 20:34:19,Quality/Freshness Issue,513.16,Approved
RET0008108,ORD0085873,P000405,2025-05-23 20:49:01,Expired Product,252.38,Approved
RET0008109,ORD0085877,P000274,2025-05-23 20:50:36,Not as Expected,149.96,Approved
RET0008110,ORD0085878,P000208,2025-05-23 20:50:56,Expired Product,0.0,Rejected
RET0008111,ORD0085878,P001770,2025-05-23 20:50:56,Wrong Item Delivered,16.92,Approved
RET0008112,ORD0085883,P000371,2025-05-23 20:52:56,Damaged in Transit,73.13,Approved
RET0008113,ORD0085903,P002094,2025-05-24 20:57:51,Quality/Freshness Issue,10.61,Approved
RET0008114,ORD0085919,P001182,2025-05-23 21:01:38,Quality/Freshness Issue,24.32,Approved
RET0008115,ORD0085923,P000760,2025-05-23 21:05:19,Quality/Freshness Issue,130.0,Approved
RET0008116,ORD0085930,P002168,2025-05-25 21:08:11,Quality/Freshness Issue,53.88,Approved
RET0008117,ORD0085937,P001120,2025-05-23 21:10:37,Quality/Freshness Issue,289.58,Approved
RET0008118,ORD0085950,P000530,2025-05-24 21:13:04,Expired Product,123.62,Approved
RET0008119,ORD0085952,P001875,2025-05-25 21:13:27,Damaged in Transit,37.73,Approved
RET0008120,ORD0085952,P002212,2025-05-23 21:13:27,Not as Expected,70.92,Approved
RET0008121,ORD0085981,P000628,2025-05-23 21:28:55,Expired Product,0.0,Rejected
RET0008122,ORD0086005,P000362,2025-05-24 21:40:49,Damaged in Transit,272.73,Approved
RET0008123,ORD0086009,P000893,2025-05-24 21:41:34,Damaged in Transit,22.31,Approved
RET0008124,ORD0086014,P002139,2025-05-23 21:42:52,Wrong Item Delivered,85.97,Approved
RET0008125,ORD0086017,P001556,2025-05-23 21:44:04,Quality/Freshness Issue,30.76,Approved
RET0008126,ORD0086054,P001172,2025-05-23 22:10:27,Damaged in Transit,42.67,Approved
RET0008127,ORD0086054,P001753,2025-05-23 22:10:27,Expired Product,211.37,Approved
RET0008128,ORD0086056,P001696,2025-05-23 22:15:39,Damaged in Transit,53.74,Approved
RET0008129,ORD0086064,P001187,2025-05-23 22:22:09,Damaged in Transit,40.76,Approved
RET0008130,ORD0086065,P002148,2025-05-23 22:23:14,Wrong Item Delivered,48.37,Approved
RET0008131,ORD0086066,P002052,2025-05-23 22:24:00,Damaged in Transit,176.03,Approved
RET0008132,ORD0086067,P000783,2025-05-24 22:25:54,Quality/Freshness Issue,73.04,Approved
RET0008133,ORD0086068,P001252,2025-05-23 22:25:58,Damaged in Transit,13.17,Approved
RET0008134,ORD0086071,P000322,2025-05-24 22:27:45,Damaged in Transit,12.49,Approved
RET0008135,ORD0086074,P001841,2025-05-24 22:30:41,Quality/Freshness Issue,9.8,Approved
RET0008136,ORD0086079,P000832,2025-05-23 22:35:34,Quality/Freshness Issue,94.63,Approved
RET0008137,ORD0086084,P001610,2025-05-23 22:39:30,Quality/Freshness Issue,604.93,Approved
RET0008138,ORD0086103,P000359,2025-05-24 22:57:19,Damaged in Transit,97.12,Approved
RET0008139,ORD0086111,P002055,2025-05-23 23:12:29,Wrong Item Delivered,18.21,Approved
RET0008140,ORD0086120,P000150,2025-05-24 23:23:39,Damaged in Transit,122.26,Approved
RET0008141,ORD0086124,P001521,2025-05-24 23:29:46,Quality/Freshness Issue,53.43,Approved
RET0008142,ORD0086154,P000925,2025-05-24 06:27:59,Damaged in Transit,175.41,Approved
RET0008143,ORD0086171,P001127,2025-05-24 06:55:41,Damaged in Transit,46.16,Approved
RET0008144,ORD0086183,P001880,2025-05-25 07:13:13,Quality/Freshness Issue,30.02,Approved
RET0008145,ORD0086186,P001337,2025-05-24 07:20:47,Quality/Freshness Issue,34.5,Approved
RET0008146,ORD0086208,P001187,2025-05-25 08:10:16,Wrong Item Delivered,33.82,Approved
RET0008147,ORD0086210,P001964,2025-05-24 08:15:45,Expired Product,11.14,Approved
RET0008148,ORD0086228,P001362,2025-05-24 08:30:01,Wrong Item Delivered,32.05,Approved
RET0008149,ORD0086230,P002055,2025-05-24 08:30:36,Wrong Item Delivered,20.68,Approved
RET0008150,ORD0086260,P001281,2025-05-24 08:55:21,Damaged in Transit,202.7,Approved
RET0008151,ORD0086261,P000226,2025-05-25 08:56:32,Damaged in Transit,29.07,Approved
RET0008152,ORD0086298,P000419,2025-05-25 09:40:02,Damaged in Transit,12.52,Approved
RET0008153,ORD0086305,P000572,2025-05-26 09:48:49,Expired Product,88.34,Approved
RET0008154,ORD0086313,P000936,2025-05-26 09:54:46,Damaged in Transit,116.92,Approved
RET0008155,ORD0086318,P000127,2025-05-25 09:58:19,Wrong Item Delivered,28.74,Approved
RET0008156,ORD0086327,P001528,2025-05-24 10:01:51,Damaged in Transit,89.2,Approved
RET0008157,ORD0086328,P002298,2025-05-25 10:02:05,Expired Product,137.69,Approved
RET0008158,ORD0086333,P000721,2025-05-24 10:05:21,Wrong Item Delivered,94.81,Approved
RET0008159,ORD0086333,P001712,2025-05-24 10:05:21,Quality/Freshness Issue,40.64,Approved
RET0008160,ORD0086336,P000685,2025-05-26 10:06:28,Damaged in Transit,100.37,Approved
RET0008161,ORD0086340,P000892,2025-05-24 10:10:24,Damaged in Transit,274.74,Approved
RET0008162,ORD0086357,P000783,2025-05-25 10:26:30,Quality/Freshness Issue,29.79,Approved
RET0008163,ORD0086362,P001893,2025-05-24 10:30:10,Not as Expected,79.55,Approved
RET0008164,ORD0086368,P001911,2025-05-24 10:33:39,Damaged in Transit,260.22,Approved
RET0008165,ORD0086370,P001976,2025-05-24 10:37:05,Wrong Item Delivered,349.97,Approved
RET0008166,ORD0086372,P000372,2025-05-24 10:38:49,Quality/Freshness Issue,61.56,Approved
RET0008167,ORD0086373,P002226,2025-05-25 10:39:10,Quality/Freshness Issue,40.46,Approved
RET0008168,ORD0086377,P001671,2025-05-24 10:41:19,Wrong Item Delivered,47.13,Approved
RET0008169,ORD0086378,P001240,2025-05-24 10:42:06,Quality/Freshness Issue,0.0,Rejected
RET0008170,ORD0086384,P001741,2025-05-25 10:53:32,Quality/Freshness Issue,153.81,Approved
RET0008171,ORD0086389,P001363,2025-05-25 10:56:40,Wrong Item Delivered,106.08,Approved
RET0008172,ORD0086395,P001418,2025-05-24 11:04:33,Damaged in Transit,11.78,Approved
RET0008173,ORD0086398,P001060,2025-05-24 11:07:37,Damaged in Transit,18.04,Approved
RET0008174,ORD0086420,P001382,2025-05-24 11:27:12,Damaged in Transit,44.19,Approved
RET0008175,ORD0086430,P001243,2025-05-24 11:36:26,Not as Expected,514.16,Approved
RET0008176,ORD0086437,P002255,2025-05-24 11:39:14,Quality/Freshness Issue,263.83,Approved
RET0008177,ORD0086449,P000315,2025-05-25 11:52:31,Quality/Freshness Issue,93.92,Approved
RET0008178,ORD0086464,P001236,2025-05-25 12:03:39,Expired Product,89.94,Approved
RET0008179,ORD0086468,P002245,2025-05-24 12:04:41,Damaged in Transit,58.33,Approved
RET0008180,ORD0086491,P000954,2025-05-25 12:16:01,Quality/Freshness Issue,74.27,Approved
RET0008181,ORD0086496,P002077,2025-05-24 12:19:08,Wrong Item Delivered,52.38,Approved
RET0008182,ORD0086502,P002225,2025-05-24 12:22:01,Quality/Freshness Issue,27.87,Approved
RET0008183,ORD0086509,P002129,2025-05-24 12:23:52,Damaged in Transit,148.32,Approved
RET0008184,ORD0086512,P000865,2025-05-25 12:28:49,Damaged in Transit,259.77,Approved
RET0008185,ORD0086532,P002028,2025-05-25 12:40:29,Wrong Item Delivered,227.9,Approved
RET0008186,ORD0086547,P002145,2025-05-24 12:47:20,Damaged in Transit,14.2,Approved
RET0008187,ORD0086552,P000768,2025-05-24 12:50:49,Damaged in Transit,18.73,Approved
RET0008188,ORD0086564,P000416,2025-05-25 13:01:06,Damaged in Transit,41.58,Approved
RET0008189,ORD0086568,P000119,2025-05-24 13:03:20,Quality/Freshness Issue,36.2,Approved
RET0008190,ORD0086570,P002173,2025-05-24 13:04:04,Quality/Freshness Issue,17.77,Approved
RET0008191,ORD0086603,P000058,2025-05-24 13:14:34,Quality/Freshness Issue,34.16,Approved
RET0008192,ORD0086603,P000022,2025-05-24 13:14:34,Damaged in Transit,54.87,Approved
RET0008193,ORD0086608,P001999,2025-05-24 13:15:42,Damaged in Transit,35.41,Approved
RET0008194,ORD0086608,P000131,2025-05-24 13:15:42,Quality/Freshness Issue,38.75,Approved
RET0008195,ORD0086611,P001006,2025-05-26 13:16:07,Quality/Freshness Issue,55.12,Approved
RET0008196,ORD0086641,P000849,2025-05-25 13:25:56,Damaged in Transit,0.0,Rejected
RET0008197,ORD0086642,P001267,2025-05-24 13:26:14,Damaged in Transit,299.92,Approved
RET0008198,ORD0086644,P000200,2025-05-24 13:26:32,Wrong Item Delivered,0.0,Pending
RET0008199,ORD0086659,P000243,2025-05-24 13:31:28,Wrong Item Delivered,200.21,Approved
RET0008200,ORD0086660,P001534,2025-05-25 13:31:39,Damaged in Transit,110.03,Approved
RET0008201,ORD0086666,P000857,2025-05-27 13:33:03,Quality/Freshness Issue,204.57,Approved
RET0008202,ORD0086668,P001567,2025-05-26 13:34:08,Quality/Freshness Issue,126.56,Approved
RET0008203,ORD0086697,P001321,2025-05-25 13:42:26,Quality/Freshness Issue,0.0,Pending
RET0008204,ORD0086701,P000514,2025-05-25 13:44:01,Wrong Item Delivered,37.63,Approved
RET0008205,ORD0086718,P000814,2025-05-25 13:47:12,Damaged in Transit,15.8,Approved
RET0008206,ORD0086729,P001316,2025-05-25 13:51:29,Damaged in Transit,28.14,Approved
RET0008207,ORD0086734,P000414,2025-05-25 13:53:16,Expired Product,63.35,Approved
RET0008208,ORD0086747,P001608,2025-05-25 13:55:04,Damaged in Transit,0.0,Pending
RET0008209,ORD0086754,P001394,2025-05-24 13:58:09,Expired Product,70.5,Approved
RET0008210,ORD0086758,P001503,2025-05-24 13:59:33,Quality/Freshness Issue,506.91,Approved
RET0008211,ORD0086767,P000395,2025-05-24 14:01:46,Quality/Freshness Issue,204.63,Approved
RET0008212,ORD0086775,P001849,2025-05-27 14:04:19,Expired Product,0.0,Pending
RET0008213,ORD0086777,P000743,2025-05-24 14:04:41,Quality/Freshness Issue,35.14,Approved
RET0008214,ORD0086781,P000224,2025-05-24 14:06:39,Wrong Item Delivered,108.97,Approved
RET0008215,ORD0086814,P001869,2025-05-24 14:17:55,Quality/Freshness Issue,82.03,Approved
RET0008216,ORD0086814,P001252,2025-05-26 14:17:55,Wrong Item Delivered,23.3,Approved
RET0008217,ORD0086825,P002150,2025-05-24 14:22:53,Damaged in Transit,397.84,Approved
RET0008218,ORD0086842,P001948,2025-05-24 14:29:07,Quality/Freshness Issue,8.35,Approved
RET0008219,ORD0086847,P001117,2025-05-24 14:31:09,Damaged in Transit,0.0,Rejected
RET0008220,ORD0086879,P000429,2025-05-24 14:44:46,Wrong Item Delivered,24.79,Approved
RET0008221,ORD0086879,P002149,2025-05-24 14:44:46,Not as Expected,25.38,Approved
RET0008222,ORD0086888,P002257,2025-05-25 14:49:44,Quality/Freshness Issue,71.62,Approved
RET0008223,ORD0086889,P000471,2025-05-24 14:50:06,Damaged in Transit,55.57,Approved
RET0008224,ORD0086896,P001870,2025-05-24 14:52:23,Expired Product,13.15,Approved
RET0008225,ORD0086897,P000379,2025-05-24 14:52:36,Damaged in Transit,165.59,Approved
RET0008226,ORD0086903,P001269,2025-05-25 14:53:45,Quality/Freshness Issue,75.02,Approved
RET0008227,ORD0086906,P001022,2025-05-24 14:54:55,Wrong Item Delivered,167.52,Approved
RET0008228,ORD0086909,P000716,2025-05-25 14:55:15,Quality/Freshness Issue,17.5,Approved
RET0008229,ORD0086922,P001094,2025-05-24 14:58:57,Damaged in Transit,0.0,Rejected
RET0008230,ORD0086927,P000199,2025-05-25 15:01:00,Wrong Item Delivered,21.03,Approved
RET0008231,ORD0086934,P001849,2025-05-25 15:09:06,Damaged in Transit,146.82,Approved
RET0008232,ORD0086936,P000654,2025-05-25 15:11:59,Expired Product,282.86,Approved
RET0008233,ORD0086944,P000489,2025-05-24 15:22:04,Damaged in Transit,16.02,Approved
RET0008234,ORD0086972,P001751,2025-05-24 15:55:27,Expired Product,17.8,Approved
RET0008235,ORD0086997,P001999,2025-05-24 16:28:43,Quality/Freshness Issue,37.45,Approved
RET0008236,ORD0087002,P002108,2025-05-24 16:41:46,Expired Product,446.51,Approved
RET0008237,ORD0087010,P001440,2025-05-25 16:53:55,Quality/Freshness Issue,103.73,Approved
RET0008238,ORD0087017,P002118,2025-05-25 17:00:34,Quality/Freshness Issue,384.0,Approved
RET0008239,ORD0087025,P000087,2025-05-26 17:08:06,Wrong Item Delivered,75.17,Approved
RET0008240,ORD0087025,P001362,2025-05-24 17:08:06,Damaged in Transit,23.66,Approved
RET0008241,ORD0087027,P000073,2025-05-24 17:10:11,Expired Product,307.48,Approved
RET0008242,ORD0087031,P002232,2025-05-24 17:13:35,Wrong Item Delivered,21.26,Approved
RET0008243,ORD0087039,P000326,2025-05-27 17:24:28,Wrong Item Delivered,465.09,Approved
RET0008244,ORD0087047,P001933,2025-05-25 17:36:07,Expired Product,242.63,Approved
RET0008245,ORD0087054,P001195,2025-05-25 17:41:05,Not as Expected,37.98,Approved
RET0008246,ORD0087063,P001092,2025-05-25 17:46:45,Quality/Freshness Issue,0.0,Rejected
RET0008247,ORD0087073,P000056,2025-05-24 17:57:23,Expired Product,27.17,Approved
RET0008248,ORD0087074,P001073,2025-05-24 17:57:25,Quality/Freshness Issue,48.72,Approved
RET0008249,ORD0087075,P000619,2025-05-25 17:58:01,Quality/Freshness Issue,0.0,Rejected
RET0008250,ORD0087081,P001975,2025-05-24 18:00:37,Quality/Freshness Issue,90.3,Approved
RET0008251,ORD0087097,P001836,2025-05-25 18:07:19,Expired Product,60.34,Approved
RET0008252,ORD0087102,P002210,2025-05-26 18:09:02,Wrong Item Delivered,130.08,Approved
RET0008253,ORD0087118,P000278,2025-05-24 18:13:27,Damaged in Transit,268.32,Approved
RET0008254,ORD0087121,P000227,2025-05-24 18:14:10,Quality/Freshness Issue,13.92,Approved
RET0008255,ORD0087139,P000799,2025-05-24 18:23:35,Wrong Item Delivered,25.34,Approved
RET0008256,ORD0087140,P001531,2025-05-24 18:23:57,Quality/Freshness Issue,89.78,Approved
RET0008257,ORD0087142,P000465,2025-05-24 18:24:26,Quality/Freshness Issue,276.23,Approved
RET0008258,ORD0087151,P001644,2025-05-24 18:28:08,Wrong Item Delivered,28.71,Approved
RET0008259,ORD0087161,P002257,2025-05-25 18:32:28,Damaged in Transit,104.68,Approved
RET0008260,ORD0087170,P000945,2025-05-24 18:34:02,Damaged in Transit,47.64,Approved
RET0008261,ORD0087177,P000438,2025-05-24 18:35:46,Quality/Freshness Issue,90.53,Approved
RET0008262,ORD0087179,P002255,2025-05-24 18:36:06,Expired Product,88.33,Approved
RET0008263,ORD0087190,P001563,2025-05-24 18:40:44,Wrong Item Delivered,72.88,Approved
RET0008264,ORD0087205,P000943,2025-05-24 18:48:52,Damaged in Transit,77.91,Approved
RET0008265,ORD0087221,P001299,2025-05-24 18:53:54,Expired Product,79.76,Approved
RET0008266,ORD0087230,P000619,2025-05-24 18:55:44,Damaged in Transit,86.04,Approved
RET0008267,ORD0087233,P000015,2025-05-25 18:55:57,Damaged in Transit,0.0,Rejected
RET0008268,ORD0087245,P001138,2025-05-24 19:01:42,Quality/Freshness Issue,89.84,Approved
RET0008269,ORD0087245,P002234,2025-05-24 19:01:42,Damaged in Transit,311.88,Approved
RET0008270,ORD0087252,P001178,2025-05-24 19:03:16,Quality/Freshness Issue,67.93,Approved
RET0008271,ORD0087255,P001691,2025-05-25 19:04:19,Expired Product,84.92,Approved
RET0008272,ORD0087264,P002151,2025-05-24 19:07:21,Quality/Freshness Issue,32.92,Approved
RET0008273,ORD0087279,P002181,2025-05-24 19:10:31,Damaged in Transit,39.26,Approved
RET0008274,ORD0087279,P001840,2025-05-27 19:10:31,Quality/Freshness Issue,0.0,Pending
RET0008275,ORD0087281,P001848,2025-05-24 19:10:50,Damaged in Transit,36.41,Approved
RET0008276,ORD0087290,P002133,2025-05-24 19:12:58,Expired Product,123.08,Approved
RET0008277,ORD0087302,P000277,2025-05-25 19:19:07,Quality/Freshness Issue,111.84,Approved
RET0008278,ORD0087311,P000206,2025-05-25 19:22:18,Quality/Freshness Issue,335.54,Approved
RET0008279,ORD0087321,P000205,2025-05-24 19:23:42,Quality/Freshness Issue,32.6,Approved
RET0008280,ORD0087347,P001800,2025-05-24 19:31:30,Damaged in Transit,49.67,Approved
RET0008281,ORD0087349,P000020,2025-05-25 19:31:38,Damaged in Transit,47.54,Approved
RET0008282,ORD0087357,P002308,2025-05-25 19:33:29,Wrong Item Delivered,191.42,Approved
RET0008283,ORD0087395,P001526,2025-05-25 19:45:35,Damaged in Transit,36.73,Approved
RET0008284,ORD0087414,P000098,2025-05-24 19:50:00,Expired Product,304.55,Approved
RET0008285,ORD0087422,P002033,2025-05-24 19:51:47,Wrong Item Delivered,436.29,Approved
RET0008286,ORD0087434,P002287,2025-05-26 19:54:08,Expired Product,74.14,Approved
RET0008287,ORD0087450,P002006,2025-05-24 19:57:24,Quality/Freshness Issue,509.54,Approved
RET0008288,ORD0087459,P001730,2025-05-24 20:01:50,Damaged in Transit,172.56,Approved
RET0008289,ORD0087462,P001113,2025-05-24 20:02:02,Damaged in Transit,17.98,Approved
RET0008290,ORD0087526,P000351,2025-05-25 20:19:29,Damaged in Transit,0.0,Rejected
RET0008291,ORD0087528,P000518,2025-05-24 20:20:09,Damaged in Transit,392.38,Approved
RET0008292,ORD0087530,P002135,2025-05-24 20:20:17,Damaged in Transit,38.98,Approved
RET0008293,ORD0087531,P001930,2025-05-24 20:20:32,Damaged in Transit,21.55,Approved
RET0008294,ORD0087533,P000604,2025-05-24 20:20:57,Wrong Item Delivered,40.78,Approved
RET0008295,ORD0087535,P000274,2025-05-24 20:21:02,Quality/Freshness Issue,103.43,Approved
RET0008296,ORD0087544,P001739,2025-05-25 20:23:25,Expired Product,362.9,Approved
RET0008297,ORD0087622,P000276,2025-05-25 20:43:36,Quality/Freshness Issue,122.49,Approved
RET0008298,ORD0087623,P001037,2025-05-25 20:44:03,Wrong Item Delivered,0.0,Pending
RET0008299,ORD0087630,P001640,2025-05-24 20:45:21,Damaged in Transit,35.49,Approved
RET0008300,ORD0087651,P001685,2025-05-24 20:50:01,Damaged in Transit,241.65,Approved
RET0008301,ORD0087656,P002305,2025-05-26 20:50:17,Damaged in Transit,48.25,Approved
RET0008302,ORD0087657,P001071,2025-05-24 20:50:52,Wrong Item Delivered,0.0,Pending
RET0008303,ORD0087663,P000471,2025-05-24 20:52:27,Damaged in Transit,138.12,Approved
RET0008304,ORD0087664,P000947,2025-05-25 20:53:20,Quality/Freshness Issue,47.08,Approved
RET0008305,ORD0087667,P001475,2025-05-27 20:53:52,Quality/Freshness Issue,24.91,Approved
