Inventory_ID,Store_ID,Product_ID,Current_Stock,Reorder_Level,Last_Restock_Date,Next_Restock_Date,Batch_ID,Expiry_Date,Inventory_Status
INV004325,DS003,P001233,28,10,2025-03-22,2025-04-03,B2503224325,Not Applicable,In Stock
INV004326,DS003,P002306,12,15,2025-03-19,2025-03-27,B2503194326,Not Applicable,Low Stock
INV004327,DS003,P001888,37,10,2025-03-14,2025-03-28,B2503144327,Not Applicable,In Stock
INV004328,DS003,P000997,24,8,2025-03-30,2025-04-13,B2503304328,Not Applicable,In Stock
INV004329,DS003,P001843,22,15,2025-03-21,2025-03-28,B2503214329,2025-03-23,In Stock
INV004330,DS003,P001374,30,10,2025-03-02,2025-03-16,B2503024330,Not Applicable,In Stock
INV004331,DS003,P002053,126,75,2025-03-28,2025-04-02,B2503284331,Not Applicable,In Stock
INV004332,DS003,P001395,121,45,2025-03-11,2025-03-16,B2503114332,2025-03-14,In Stock
INV004333,DS003,P001455,29,10,2025-03-16,2025-03-30,B2503164333,Not Applicable,In Stock
INV004334,DS003,P000218,30,10,2025-03-20,2025-03-31,B2503204334,Not Applicable,In Stock
INV004335,DS003,P002022,52,45,2025-03-04,2025-03-07,B2503044335,2025-03-07,In Stock
INV004336,DS003,P000744,20,15,2025-03-27,2025-04-03,B2503274336,2025-03-28,In Stock
INV004337,DS003,P000378,64,60,2025-03-31,2025-04-05,B2503314337,Not Applicable,In Stock
INV004338,DS003,P002223,127,75,2025-03-29,2025-04-01,B2503294338,Not Applicable,In Stock
INV004339,DS003,P001970,110,60,2025-03-02,2025-03-07,B2503024339,Not Applicable,In Stock
INV004340,DS003,P001999,93,36,2025-03-26,2025-03-30,B2503264340,2025-03-27,In Stock
INV004341,DS003,P000940,113,60,2025-03-12,2025-03-16,B2503124341,Not Applicable,In Stock
INV004342,DS003,P000020,71,36,2025-03-14,2025-03-18,B2503144342,2025-03-15,In Stock
INV004343,DS003,P000047,168,75,2025-03-27,2025-04-01,B2503274343,Not Applicable,In Stock
INV004344,DS003,P001353,49,45,2025-03-15,2025-03-19,B2503154344,Not Applicable,In Stock
INV004345,DS003,P001051,43,15,2025-03-29,2025-04-03,B2503294345,2025-03-30,In Stock
INV004346,DS003,P001022,21,20,2025-03-20,2025-03-27,B2503204346,Not Applicable,In Stock
INV004347,DS003,P000543,49,20,2025-03-22,2025-03-29,B2503224347,2025-07-28,In Stock
INV004348,DS003,P001358,171,75,2025-03-07,2025-03-10,B2503074348,Not Applicable,In Stock
INV004349,DS003,P000490,28,10,2025-03-28,2025-04-12,B2503284349,Not Applicable,In Stock
INV004350,DS003,P000551,46,10,2025-03-17,2025-03-28,B2503174350,Not Applicable,In Stock
INV004351,DS003,P000960,107,36,2025-03-25,2025-03-28,B2503254351,2025-03-26,In Stock
INV004352,DS003,P001543,136,75,2025-03-25,2025-03-28,B2503254352,Not Applicable,In Stock
INV004353,DS003,P001124,67,60,2025-03-09,2025-03-12,B2503094353,Not Applicable,In Stock
INV004354,DS003,P000475,53,15,2025-03-26,2025-04-03,B2503264354,2025-03-28,In Stock
INV004355,DS003,P000831,62,45,2025-03-06,2025-03-11,B2503064355,2025-03-08,In Stock
INV004356,DS003,P002305,90,36,2025-03-25,2025-03-28,B2503254356,Not Applicable,In Stock
INV004357,DS003,P001107,16,8,2025-03-21,2025-03-30,B2503214357,Not Applicable,In Stock
INV004358,DS003,P001120,158,75,2025-03-18,2025-03-22,B2503184358,Not Applicable,In Stock
INV004359,DS003,P001305,30,15,2025-03-08,2025-03-14,B2503084359,Not Applicable,In Stock
INV004360,DS003,P002123,80,20,2025-03-30,2025-04-04,B2503304360,Not Applicable,In Stock
INV004361,DS003,P001853,32,10,2025-03-18,2025-04-02,B2503184361,Not Applicable,In Stock
INV004362,DS003,P001042,78,36,2025-03-16,2025-03-19,B2503164362,2025-03-17,In Stock
INV004363,DS003,P001659,91,60,2025-03-13,2025-03-17,B2503134363,Not Applicable,In Stock
INV004364,DS003,P001352,0,45,2025-03-22,2025-04-01,B2503224364,2025-03-24,Out of Stock
INV004365,DS003,P001134,56,20,2025-03-23,2025-03-31,B2503234365,2025-08-10,In Stock
INV004366,DS003,P000572,41,20,2025-03-30,2025-04-04,B2503304366,2025-08-22,In Stock
INV004367,DS003,P000779,90,25,2025-03-21,2025-03-29,B2503214367,Not Applicable,In Stock
INV004368,DS003,P002205,19,8,2025-03-05,2025-03-18,B2503054368,Not Applicable,In Stock
INV004369,DS003,P001229,109,45,2025-03-12,2025-03-16,B2503124369,2025-03-15,In Stock
INV004370,DS003,P001252,113,36,2025-03-22,2025-03-26,B2503224370,Not Applicable,In Stock
INV004371,DS003,P000301,43,10,2025-03-22,2025-04-06,B2503224371,Not Applicable,In Stock
INV004372,DS003,P000869,223,75,2025-03-02,2025-03-06,B2503024372,Not Applicable,In Stock
INV004373,DS003,P001439,134,60,2025-03-11,2025-03-16,B2503114373,Not Applicable,In Stock
INV004374,DS003,P001800,112,75,2025-03-15,2025-03-20,B2503154374,Not Applicable,In Stock
INV004375,DS003,P000513,42,25,2025-03-27,2025-04-01,B2503274375,Not Applicable,In Stock
INV004376,DS003,P000383,88,25,2025-03-12,2025-03-17,B2503124376,Not Applicable,In Stock
INV004377,DS003,P002145,218,75,2025-03-25,2025-03-30,B2503254377,Not Applicable,In Stock
INV004378,DS003,P000966,30,25,2025-03-17,2025-03-22,B2503174378,Not Applicable,In Stock
INV004379,DS003,P001192,96,45,2025-03-02,2025-03-06,B2503024379,Not Applicable,In Stock
INV004380,DS003,P000196,27,10,2025-03-06,2025-03-17,B2503064380,Not Applicable,In Stock
INV004381,DS003,P001536,120,75,2025-03-15,2025-03-19,B2503154381,Not Applicable,In Stock
INV004382,DS003,P001351,96,60,2025-03-08,2025-03-11,B2503084382,Not Applicable,In Stock
INV004383,DS003,P000255,104,45,2025-03-21,2025-03-25,B2503214383,2025-03-24,In Stock
INV004384,DS003,P002236,51,25,2025-03-12,2025-03-20,B2503124384,Not Applicable,In Stock
INV004385,DS003,P001553,31,10,2025-03-13,2025-03-21,B2503134385,Not Applicable,In Stock
INV004386,DS003,P001419,0,25,2025-03-06,2025-04-03,B2503064386,Not Applicable,Out of Stock
INV004387,DS003,P002068,56,15,2025-03-13,2025-03-19,B2503134387,Not Applicable,In Stock
INV004388,DS003,P000183,56,20,2025-03-30,2025-04-06,B2503304388,2025-07-23,In Stock
INV004389,DS003,P000769,158,60,2025-03-13,2025-03-16,B2503134389,Not Applicable,In Stock
INV004390,DS003,P000579,25,20,2025-03-11,2025-03-18,B2503114390,2025-08-08,In Stock
INV004391,DS003,P000901,0,45,2025-03-08,2025-04-02,B2503084391,2025-03-11,Out of Stock
INV004392,DS003,P001691,35,15,2025-03-25,2025-03-31,B2503254392,2025-03-27,In Stock
INV004393,DS003,P001580,111,75,2025-03-13,2025-03-16,B2503134393,Not Applicable,In Stock
INV004394,DS003,P000556,0,75,2025-03-24,2025-04-03,B2503244394,Not Applicable,Out of Stock
INV004395,DS003,P000652,40,10,2025-03-22,2025-04-01,B2503224395,Not Applicable,In Stock
INV004396,DS003,P000545,35,25,2025-03-24,2025-04-01,B2503244396,Not Applicable,In Stock
INV004397,DS003,P002036,0,60,2025-03-15,2025-04-02,B2503154397,Not Applicable,Out of Stock
INV004398,DS003,P000787,84,25,2025-03-09,2025-03-14,B2503094398,Not Applicable,In Stock
INV004399,DS003,P000017,37,25,2025-03-22,2025-03-28,B2503224399,Not Applicable,In Stock
INV004400,DS003,P001569,28,25,2025-03-03,2025-03-10,B2503034400,Not Applicable,In Stock
INV004401,DS003,P001910,78,20,2025-03-25,2025-04-02,B2503254401,Not Applicable,In Stock
INV004402,DS003,P000372,192,75,2025-03-29,2025-04-01,B2503294402,Not Applicable,In Stock
INV004403,DS003,P001828,96,25,2025-03-19,2025-03-25,B2503194403,Not Applicable,In Stock
INV004404,DS003,P001424,99,25,2025-03-30,2025-04-04,B2503304404,Not Applicable,In Stock
INV004405,DS003,P001438,160,60,2025-03-29,2025-04-02,B2503294405,Not Applicable,In Stock
INV004406,DS003,P000718,57,15,2025-03-24,2025-03-29,B2503244406,2025-03-26,In Stock
INV004407,DS003,P000853,70,45,2025-03-13,2025-03-17,B2503134407,2025-03-16,In Stock
INV004408,DS003,P001875,109,75,2025-03-28,2025-04-01,B2503284408,Not Applicable,In Stock
INV004409,DS003,P000926,49,10,2025-03-30,2025-04-09,B2503304409,Not Applicable,In Stock
INV004410,DS003,P002193,170,60,2025-03-16,2025-03-19,B2503164410,Not Applicable,In Stock
INV004411,DS003,P002103,54,20,2025-03-12,2025-03-20,B2503124411,2025-08-29,In Stock
INV004412,DS003,P000203,167,75,2025-03-02,2025-03-05,B2503024412,Not Applicable,In Stock
INV004413,DS003,P001830,63,20,2025-03-06,2025-03-13,B2503064413,Not Applicable,In Stock
INV004414,DS003,P000468,72,25,2025-03-29,2025-04-03,B2503294414,Not Applicable,In Stock
INV004415,DS003,P001967,54,15,2025-03-17,2025-03-24,B2503174415,Not Applicable,In Stock
INV004416,DS003,P000671,44,15,2025-03-04,2025-03-11,B2503044416,Not Applicable,In Stock
INV004417,DS003,P000116,62,20,2025-03-28,2025-04-02,B2503284417,Not Applicable,In Stock
INV004418,DS003,P000349,80,75,2025-03-27,2025-03-31,B2503274418,Not Applicable,In Stock
INV004419,DS003,P001489,0,75,2025-03-27,2025-04-02,B2503274419,Not Applicable,Out of Stock
INV004420,DS003,P002224,149,45,2025-03-15,2025-03-18,B2503154420,2025-03-17,In Stock
INV004421,DS003,P000104,17,10,2025-03-15,2025-03-26,B2503154421,Not Applicable,In Stock
INV004422,DS003,P000333,85,75,2025-03-13,2025-03-17,B2503134422,Not Applicable,In Stock
INV004423,DS003,P001307,0,60,2025-03-16,2025-04-02,B2503164423,Not Applicable,Out of Stock
INV004424,DS003,P002158,78,20,2025-03-10,2025-03-15,B2503104424,2025-07-24,In Stock
INV004425,DS003,P001535,151,75,2025-03-12,2025-03-17,B2503124425,Not Applicable,In Stock
INV004426,DS003,P001903,70,36,2025-03-07,2025-03-11,B2503074426,Not Applicable,In Stock
INV004427,DS003,P000031,134,60,2025-03-14,2025-03-19,B2503144427,Not Applicable,In Stock
INV004428,DS003,P001249,82,25,2025-03-28,2025-04-05,B2503284428,Not Applicable,In Stock
INV004429,DS003,P001150,37,10,2025-03-06,2025-03-15,B2503064429,Not Applicable,In Stock
INV004430,DS003,P000167,22,8,2025-03-07,2025-03-15,B2503074430,Not Applicable,In Stock
INV004431,DS003,P001579,47,15,2025-03-15,2025-03-20,B2503154431,Not Applicable,In Stock
INV004432,DS003,P001160,80,25,2025-03-17,2025-03-24,B2503174432,Not Applicable,In Stock
INV004433,DS003,P001768,44,20,2025-03-25,2025-04-02,B2503254433,Not Applicable,In Stock
INV004434,DS003,P000347,5,8,2025-03-05,2025-03-17,B2503054434,Not Applicable,Low Stock
INV004435,DS003,P000401,58,20,2025-03-31,2025-04-05,B2503314435,2025-09-13,In Stock
INV004436,DS003,P002019,121,45,2025-03-04,2025-03-08,B2503044436,2025-03-08,In Stock
INV004437,DS003,P001416,84,60,2025-03-20,2025-03-24,B2503204437,Not Applicable,In Stock
INV004438,DS003,P000366,63,36,2025-03-29,2025-04-03,B2503294438,2025-03-30,In Stock
INV004439,DS003,P002229,30,25,2025-03-12,2025-03-17,B2503124439,Not Applicable,In Stock
INV004440,DS003,P001195,89,36,2025-03-27,2025-03-30,B2503274440,Not Applicable,In Stock
INV004441,DS003,P000169,21,20,2025-03-30,2025-04-07,B2503304441,2025-08-22,In Stock
INV004442,DS003,P000589,112,45,2025-03-25,2025-03-28,B2503254442,2025-03-28,In Stock
INV004443,DS003,P001858,24,20,2025-03-30,2025-04-07,B2503304443,Not Applicable,In Stock
INV004444,DS003,P001891,121,45,2025-03-02,2025-03-05,B2503024444,2025-03-04,In Stock
INV004445,DS003,P001050,11,10,2025-03-13,2025-03-28,B2503134445,Not Applicable,In Stock
INV004446,DS003,P001741,47,20,2025-03-04,2025-03-12,B2503044446,Not Applicable,In Stock
INV004447,DS003,P000308,30,25,2025-03-16,2025-03-23,B2503164447,Not Applicable,In Stock
INV004448,DS003,P001262,83,75,2025-03-23,2025-03-28,B2503234448,Not Applicable,In Stock
INV004449,DS003,P001260,73,25,2025-03-28,2025-04-02,B2503284449,Not Applicable,In Stock
INV004450,DS003,P000208,44,45,2025-03-25,2025-03-29,B2503254450,2025-03-27,Low Stock
INV004451,DS003,P000964,135,75,2025-03-30,2025-04-03,B2503304451,Not Applicable,In Stock
INV004452,DS003,P001981,97,45,2025-03-09,2025-03-14,B2503094452,2025-03-11,In Stock
INV004453,DS003,P000211,88,75,2025-03-30,2025-04-04,B2503304453,Not Applicable,In Stock
INV004454,DS003,P000610,180,75,2025-03-03,2025-03-07,B2503034454,Not Applicable,In Stock
INV004455,DS003,P001662,0,75,2025-03-20,2025-04-01,B2503204455,Not Applicable,Out of Stock
INV004456,DS003,P000235,21,20,2025-03-31,2025-04-07,B2503314456,2025-08-05,In Stock
INV004457,DS003,P000825,16,10,2025-03-16,2025-03-27,B2503164457,Not Applicable,In Stock
INV004458,DS003,P001825,56,20,2025-03-31,2025-04-05,B2503314458,2025-09-01,In Stock
INV004459,DS003,P000544,22,10,2025-03-07,2025-03-15,B2503074459,Not Applicable,In Stock
INV004460,DS003,P000548,31,25,2025-03-28,2025-04-03,B2503284460,Not Applicable,In Stock
INV004461,DS003,P001648,90,75,2025-03-08,2025-03-13,B2503084461,Not Applicable,In Stock
INV004462,DS003,P000295,69,25,2025-03-16,2025-03-22,B2503164462,Not Applicable,In Stock
INV004463,DS003,P002006,26,10,2025-03-21,2025-04-02,B2503214463,Not Applicable,In Stock
INV004464,DS003,P000296,41,15,2025-03-28,2025-04-03,B2503284464,Not Applicable,In Stock
INV004465,DS003,P000986,28,25,2025-03-16,2025-03-21,B2503164465,Not Applicable,In Stock
INV004466,DS003,P000375,36,15,2025-03-30,2025-04-05,B2503304466,Not Applicable,In Stock
INV004467,DS003,P001617,125,60,2025-03-04,2025-03-07,B2503044467,Not Applicable,In Stock
INV004468,DS003,P000246,112,36,2025-03-19,2025-03-22,B2503194468,2025-03-20,In Stock
INV004469,DS003,P001884,119,60,2025-03-07,2025-03-10,B2503074469,Not Applicable,In Stock
INV004470,DS003,P001184,22,25,2025-03-13,2025-03-20,B2503134470,Not Applicable,Low Stock
INV004471,DS003,P002200,171,60,2025-03-03,2025-03-06,B2503034471,Not Applicable,In Stock
INV004472,DS003,P000912,0,36,2025-03-10,2025-04-01,B2503104472,2025-03-11,Out of Stock
INV004473,DS003,P001962,58,36,2025-03-02,2025-03-05,B2503024473,Not Applicable,In Stock
INV004474,DS003,P001136,0,75,2025-03-17,2025-04-03,B2503174474,Not Applicable,Out of Stock
INV004475,DS003,P001089,11,10,2025-03-10,2025-03-20,B2503104475,Not Applicable,In Stock
INV004476,DS003,P001129,171,75,2025-03-13,2025-03-18,B2503134476,Not Applicable,In Stock
INV004477,DS003,P001959,13,8,2025-03-28,2025-04-06,B2503284477,Not Applicable,In Stock
INV004478,DS003,P001924,217,75,2025-03-13,2025-03-16,B2503134478,Not Applicable,In Stock
INV004479,DS003,P000932,153,60,2025-03-07,2025-03-12,B2503074479,Not Applicable,In Stock
INV004480,DS003,P000774,88,25,2025-03-03,2025-03-11,B2503034480,Not Applicable,In Stock
INV004481,DS003,P001121,42,10,2025-03-10,2025-03-24,B2503104481,Not Applicable,In Stock
INV004482,DS003,P000776,65,60,2025-03-02,2025-03-05,B2503024482,Not Applicable,In Stock
INV004483,DS003,P002198,78,25,2025-03-23,2025-03-28,B2503234483,Not Applicable,In Stock
INV004484,DS003,P000713,40,8,2025-03-29,2025-04-07,B2503294484,Not Applicable,In Stock
INV004485,DS003,P000082,31,20,2025-03-29,2025-04-06,B2503294485,Not Applicable,In Stock
INV004486,DS003,P000750,0,60,2025-03-13,2025-04-03,B2503134486,Not Applicable,Out of Stock
INV004487,DS003,P001255,131,75,2025-03-19,2025-03-24,B2503194487,Not Applicable,In Stock
INV004488,DS003,P001273,22,10,2025-03-06,2025-03-19,B2503064488,Not Applicable,In Stock
INV004489,DS003,P001032,148,75,2025-03-15,2025-03-19,B2503154489,Not Applicable,In Stock
INV004490,DS003,P000567,25,25,2025-03-15,2025-03-21,B2503154490,Not Applicable,Low Stock
INV004491,DS003,P001057,53,20,2025-03-18,2025-03-25,B2503184491,2025-07-08,In Stock
INV004492,DS003,P001755,10,10,2025-03-26,2025-04-04,B2503264492,Not Applicable,Low Stock
INV004493,DS003,P001637,82,25,2025-03-10,2025-03-16,B2503104493,Not Applicable,In Stock
INV004494,DS003,P000967,31,10,2025-03-31,2025-04-11,B2503314494,Not Applicable,In Stock
INV004495,DS003,P001301,0,75,2025-03-31,2025-04-01,B2503314495,Not Applicable,Out of Stock
INV004496,DS003,P000477,28,10,2025-03-08,2025-03-22,B2503084496,Not Applicable,In Stock
INV004497,DS003,P000122,236,75,2025-03-31,2025-04-03,B2503314497,Not Applicable,In Stock
INV004498,DS003,P001973,102,36,2025-03-29,2025-04-01,B2503294498,Not Applicable,In Stock
INV004499,DS003,P000461,15,15,2025-03-31,2025-04-05,B2503314499,2025-04-02,Low Stock
INV004500,DS003,P002024,140,75,2025-03-27,2025-04-01,B2503274500,Not Applicable,In Stock
INV004501,DS003,P001668,228,75,2025-03-10,2025-03-15,B2503104501,Not Applicable,In Stock
INV004502,DS003,P000742,167,60,2025-03-08,2025-03-13,B2503084502,Not Applicable,In Stock
INV004503,DS003,P002098,58,20,2025-03-22,2025-03-27,B2503224503,Not Applicable,In Stock
INV004504,DS003,P000415,100,36,2025-03-18,2025-03-22,B2503184504,2025-03-19,In Stock
INV004505,DS003,P000191,11,10,2025-03-02,2025-03-14,B2503024505,Not Applicable,In Stock
INV004506,DS003,P000456,35,25,2025-03-03,2025-03-08,B2503034506,Not Applicable,In Stock
INV004507,DS003,P002185,87,36,2025-03-29,2025-04-01,B2503294507,Not Applicable,In Stock
INV004508,DS003,P000870,26,20,2025-03-10,2025-03-17,B2503104508,Not Applicable,In Stock
INV004509,DS003,P002138,19,10,2025-03-07,2025-03-19,B2503074509,Not Applicable,In Stock
INV004510,DS003,P001622,0,20,2025-03-11,2025-04-02,B2503114510,Not Applicable,Out of Stock
INV004511,DS003,P001519,28,25,2025-03-20,2025-03-26,B2503204511,Not Applicable,In Stock
INV004512,DS003,P002289,67,20,2025-03-18,2025-03-23,B2503184512,Not Applicable,In Stock
INV004513,DS003,P001550,103,36,2025-03-12,2025-03-17,B2503124513,Not Applicable,In Stock
INV004514,DS003,P000121,149,75,2025-03-04,2025-03-08,B2503044514,Not Applicable,In Stock
INV004515,DS003,P000265,26,25,2025-03-28,2025-04-02,B2503284515,Not Applicable,In Stock
INV004516,DS003,P000010,244,75,2025-03-08,2025-03-11,B2503084516,Not Applicable,In Stock
INV004517,DS003,P002314,218,75,2025-03-02,2025-03-05,B2503024517,Not Applicable,In Stock
INV004518,DS003,P001856,115,75,2025-03-11,2025-03-14,B2503114518,Not Applicable,In Stock
INV004519,DS003,P001820,123,60,2025-03-31,2025-04-03,B2503314519,Not Applicable,In Stock
INV004520,DS003,P001175,24,25,2025-03-15,2025-03-22,B2503154520,Not Applicable,Low Stock
INV004521,DS003,P000352,0,75,2025-03-23,2025-04-03,B2503234521,Not Applicable,Out of Stock
INV004522,DS003,P000661,24,10,2025-03-06,2025-03-19,B2503064522,Not Applicable,In Stock
INV004523,DS003,P001244,159,75,2025-03-26,2025-03-29,B2503264523,Not Applicable,In Stock
INV004524,DS003,P000180,82,75,2025-03-22,2025-03-25,B2503224524,Not Applicable,In Stock
INV004525,DS003,P000043,223,75,2025-03-27,2025-04-01,B2503274525,Not Applicable,In Stock
INV004526,DS003,P000238,17,10,2025-03-10,2025-03-24,B2503104526,Not Applicable,In Stock
INV004527,DS003,P000948,50,10,2025-03-21,2025-04-03,B2503214527,Not Applicable,In Stock
INV004528,DS003,P002161,35,10,2025-03-28,2025-04-05,B2503284528,Not Applicable,In Stock
INV004529,DS003,P001472,136,75,2025-03-30,2025-04-03,B2503304529,Not Applicable,In Stock
INV004530,DS003,P001076,15,10,2025-03-27,2025-04-07,B2503274530,Not Applicable,In Stock
INV004531,DS003,P000252,11,10,2025-03-29,2025-04-08,B2503294531,Not Applicable,In Stock
INV004532,DS003,P002028,46,10,2025-03-08,2025-03-22,B2503084532,Not Applicable,In Stock
INV004533,DS003,P000392,87,75,2025-03-11,2025-03-15,B2503114533,Not Applicable,In Stock
INV004534,DS003,P001181,22,45,2025-03-16,2025-03-21,B2503164534,Not Applicable,Low Stock
INV004535,DS003,P001123,43,20,2025-03-05,2025-03-12,B2503054535,Not Applicable,In Stock
INV004536,DS003,P001444,29,10,2025-03-11,2025-03-21,B2503114536,Not Applicable,In Stock
INV004537,DS003,P002191,36,10,2025-03-24,2025-04-05,B2503244537,Not Applicable,In Stock
INV004538,DS003,P001245,43,36,2025-03-12,2025-03-15,B2503124538,2025-03-13,In Stock
INV004539,DS003,P000147,135,45,2025-03-06,2025-03-11,B2503064539,2025-03-10,In Stock
INV004540,DS003,P000436,19,10,2025-03-23,2025-04-03,B2503234540,Not Applicable,In Stock
INV004541,DS003,P000075,30,25,2025-03-16,2025-03-24,B2503164541,Not Applicable,In Stock
INV004542,DS003,P001716,70,36,2025-03-07,2025-03-10,B2503074542,2025-03-08,In Stock
INV004543,DS003,P001669,43,25,2025-03-19,2025-03-27,B2503194543,Not Applicable,In Stock
INV004544,DS003,P000317,73,25,2025-03-09,2025-03-17,B2503094544,Not Applicable,In Stock
INV004545,DS003,P000361,70,20,2025-03-19,2025-03-25,B2503194545,2025-08-25,In Stock
INV004546,DS003,P000580,0,75,2025-03-02,2025-04-03,B2503024546,Not Applicable,Out of Stock
INV004547,DS003,P000862,36,10,2025-03-04,2025-03-19,B2503044547,Not Applicable,In Stock
INV004548,DS003,P000592,125,60,2025-03-16,2025-03-20,B2503164548,Not Applicable,In Stock
INV004549,DS003,P001126,57,20,2025-03-30,2025-04-05,B2503304549,2025-07-27,In Stock
INV004550,DS003,P000942,43,36,2025-03-06,2025-03-11,B2503064550,2025-03-07,In Stock
INV004551,DS003,P002282,19,10,2025-03-27,2025-04-07,B2503274551,Not Applicable,In Stock
INV004552,DS003,P000331,23,10,2025-03-22,2025-03-30,B2503224552,Not Applicable,In Stock
INV004553,DS003,P001180,134,45,2025-03-07,2025-03-11,B2503074553,2025-03-09,In Stock
INV004554,DS003,P001215,31,10,2025-03-06,2025-03-20,B2503064554,Not Applicable,In Stock
INV004555,DS003,P001296,171,75,2025-03-26,2025-03-30,B2503264555,Not Applicable,In Stock
