Order_Detail_ID,Order_ID,Product_ID,Quantity,Selling_Price,Item_Discount,Final_Item_Price
OD00002252,ORD0000795,P000594,5,33.4,24.0,143.0
OD00002253,ORD0000796,P001265,1,55.04,20.11,34.93
OD00002254,ORD0000796,P002154,4,93.75,136.98,238.02
OD00002255,ORD0000797,P000208,1,36.35,5.4,30.950000000000003
OD00002256,ORD0000797,P000173,1,25.33,3.77,21.56
OD00002257,ORD0000797,P000421,2,51.63,15.35,87.91000000000001
OD00002258,ORD0000797,P000776,1,107.67,16.01,91.66
OD00002259,ORD0000798,P001314,2,35.98,4.33,67.63
OD00002260,ORD0000798,P002060,4,17.89,4.31,67.25
OD00002261,ORD0000798,P001731,2,72.87,8.78,136.96
OD00002262,ORD0000798,P000502,1,169.35,10.2,159.15
OD00002263,ORD0000798,P000080,1,48.45,2.92,45.53
OD00002264,ORD0000799,P000710,3,53.84,47.28,114.24
OD00002265,ORD0000799,P000991,1,51.61,15.11,36.5
OD00002266,ORD0000799,P001531,1,112.69,32.99,79.69999999999999
OD00002267,ORD0000800,P002054,1,55.55,14.59,40.96
OD00002268,ORD0000800,P000576,2,271.35,142.49,400.21
OD00002269,ORD0000801,P000488,2,166.19,44.64,287.74
OD00002270,ORD0000802,P000237,1,11.01,0.07,10.94
OD00002271,ORD0000802,P001976,1,467.0,3.14,463.86
OD00002272,ORD0000802,P001458,5,61.68,2.07,306.33
OD00002273,ORD0000803,P002136,1,55.3,12.99,42.31
OD00002274,ORD0000803,P000217,1,438.87,103.06,335.81
OD00002275,ORD0000804,P000876,3,77.57,67.92,164.78999999999996
OD00002276,ORD0000805,P001770,1,23.73,8.76,14.97
OD00002277,ORD0000805,P002181,1,53.6,19.78,33.82
OD00002278,ORD0000805,P000725,1,204.83,75.61,129.22000000000003
OD00002279,ORD0000805,P001855,1,172.01,63.49,108.51999999999998
OD00002280,ORD0000806,P001531,2,112.69,55.71,169.67
OD00002281,ORD0000807,P001849,1,189.02,19.18,169.84
OD00002282,ORD0000808,P000169,1,325.61,5.83,319.78000000000003
OD00002283,ORD0000808,P001963,3,87.3,4.69,257.21
OD00002284,ORD0000808,P001654,1,224.8,4.02,220.78
OD00002285,ORD0000808,P000264,2,49.44,1.77,97.11
OD00002286,ORD0000808,P001306,2,63.83,2.28,125.38
OD00002287,ORD0000809,P000255,1,160.23,50.15,110.07999999999998
OD00002288,ORD0000809,P000123,2,24.56,15.37,33.75
OD00002289,ORD0000809,P000526,3,100.03,93.93,206.16000000000005
OD00002290,ORD0000810,P001412,1,63.56,3.96,59.6
OD00002291,ORD0000810,P000159,1,485.98,30.29,455.69
OD00002292,ORD0000811,P001487,1,214.5,51.81,162.69
OD00002293,ORD0000811,P000432,1,41.17,9.94,31.230000000000004
OD00002294,ORD0000811,P001623,1,137.6,33.24,104.36
OD00002295,ORD0000812,P000917,2,14.83,0.06,29.6
OD00002296,ORD0000812,P001253,1,260.87,0.51,260.36
OD00002297,ORD0000813,P000037,3,27.44,14.34,67.98
OD00002298,ORD0000813,P000559,4,56.08,39.06,185.26
OD00002299,ORD0000814,P001768,4,190.53,222.86,539.26
OD00002300,ORD0000814,P001022,1,171.76,50.23,121.53
OD00002301,ORD0000814,P002183,1,78.13,22.85,55.28
OD00002302,ORD0000814,P001780,1,61.45,17.97,43.48
OD00002303,ORD0000815,P001772,3,29.69,20.61,68.46000000000001
OD00002304,ORD0000815,P000763,1,25.62,5.93,19.69
OD00002305,ORD0000815,P002155,1,39.19,9.07,30.12
OD00002306,ORD0000815,P001583,1,143.23,33.14,110.09
OD00002307,ORD0000815,P000177,2,157.31,72.81,241.81
OD00002308,ORD0000815,P000014,1,207.13,47.93,159.2
OD00002309,ORD0000816,P000160,2,79.22,17.25,141.19
OD00002310,ORD0000816,P001452,2,94.02,20.47,167.57
OD00002311,ORD0000817,P000942,1,32.92,0.65,32.27
OD00002312,ORD0000817,P001154,1,275.09,5.42,269.67
OD00002313,ORD0000818,P001629,1,320.73,99.81,220.92
OD00002314,ORD0000819,P000730,1,34.77,11.56,23.21
OD00002315,ORD0000819,P001749,3,9.46,9.44,18.940000000000005
OD00002316,ORD0000819,P000011,3,57.37,57.25,114.86
OD00002317,ORD0000819,P001797,3,49.48,49.37,99.07
OD00002318,ORD0000819,P000859,1,410.36,136.49,273.87
OD00002319,ORD0000820,P001546,1,599.68,142.79,456.89
OD00002320,ORD0000820,P001860,1,291.13,69.32,221.81
OD00002321,ORD0000821,P000224,4,111.14,10.15,434.41
OD00002322,ORD0000821,P002304,2,105.42,4.81,206.03
OD00002323,ORD0000821,P001531,1,112.69,2.57,110.12
OD00002324,ORD0000821,P001997,1,71.56,1.63,69.93
OD00002325,ORD0000821,P000313,1,66.79,1.52,65.27000000000001
OD00002326,ORD0000821,P000538,1,62.85,1.43,61.42
OD00002327,ORD0000821,P000393,1,51.43,1.17,50.26
OD00002328,ORD0000821,P001182,1,35.78,0.82,34.96
OD00002329,ORD0000821,P000085,1,34.24,0.78,33.46
OD00002330,ORD0000821,P000346,1,28.74,0.66,28.08
OD00002331,ORD0000821,P000173,1,25.33,0.58,24.75
OD00002332,ORD0000821,P001167,1,25.09,0.57,24.52
OD00002333,ORD0000822,P002135,1,26.88,2.69,24.19
OD00002334,ORD0000822,P000358,1,164.89,16.51,148.38
OD00002335,ORD0000822,P000246,1,19.08,1.91,17.169999999999998
OD00002336,ORD0000822,P000274,2,80.85,16.19,145.51
OD00002337,ORD0000823,P002001,1,655.46,221.35,434.11
OD00002338,ORD0000824,P002051,1,71.11,20.07,51.04
OD00002339,ORD0000824,P002121,2,311.13,175.66,446.6
OD00002340,ORD0000824,P000348,1,29.35,8.29,21.06
OD00002341,ORD0000824,P000864,4,188.84,213.23,542.13
OD00002342,ORD0000825,P001334,2,47.18,26.04,68.32
OD00002343,ORD0000825,P000491,1,91.39,25.22,66.17
OD00002344,ORD0000825,P002170,1,27.74,7.65,20.09
OD00002345,ORD0000825,P002163,1,265.72,73.32,192.40000000000003
OD00002346,ORD0000825,P000083,1,225.25,62.16,163.09
OD00002347,ORD0000826,P000794,1,231.59,11.28,220.31
OD00002348,ORD0000826,P002032,1,65.82,3.21,62.60999999999999
OD00002349,ORD0000826,P001429,2,24.69,2.41,46.97
OD00002350,ORD0000826,P001378,1,243.77,11.88,231.89
OD00002351,ORD0000826,P000025,1,34.17,1.66,32.510000000000005
OD00002352,ORD0000826,P000410,1,126.13,6.14,119.99
OD00002353,ORD0000826,P001487,1,214.5,10.45,204.05
OD00002354,ORD0000826,P001383,1,75.19,3.66,71.53
OD00002355,ORD0000827,P001423,4,77.52,89.7,220.38
OD00002356,ORD0000828,P000816,1,131.34,28.87,102.47
OD00002357,ORD0000828,P001975,2,108.97,47.9,170.04
OD00002358,ORD0000829,P001326,1,287.02,103.96,183.06
OD00002359,ORD0000829,P001975,3,108.97,118.4,208.51
OD00002360,ORD0000830,P002232,1,24.25,4.55,19.7
OD00002361,ORD0000830,P001387,4,78.99,59.23,256.73
OD00002362,ORD0000831,P000870,2,123.04,78.7,167.38
OD00002363,ORD0000831,P002090,1,17.34,5.55,11.79
OD00002364,ORD0000831,P000536,3,41.56,39.87,84.81
OD00002365,ORD0000832,P002010,1,58.56,21.53,37.03
OD00002366,ORD0000832,P001898,1,168.29,61.87,106.42
OD00002367,ORD0000832,P001672,1,202.15,74.31,127.84
OD00002368,ORD0000833,P001129,4,37.47,39.63,110.25
OD00002369,ORD0000833,P000432,3,41.17,32.65,90.86
OD00002370,ORD0000833,P001630,1,70.33,18.59,51.74
OD00002371,ORD0000834,P000272,1,62.05,11.44,50.61
OD00002372,ORD0000834,P001164,1,193.78,35.73,158.05
OD00002373,ORD0000835,P002135,1,26.88,2.12,24.76
OD00002374,ORD0000835,P001286,1,23.89,1.88,22.01
OD00002375,ORD0000835,P001962,1,21.74,1.71,20.03
OD00002376,ORD0000835,P000443,1,228.38,17.97,210.41
OD00002377,ORD0000835,P001813,1,40.8,3.21,37.59
OD00002378,ORD0000836,P001622,1,27.21,2.25,24.96
OD00002379,ORD0000836,P002021,2,13.15,2.18,24.12
OD00002380,ORD0000836,P001533,1,312.01,25.82,286.19
OD00002381,ORD0000836,P000431,1,12.62,1.04,11.579999999999998
OD00002382,ORD0000836,P001291,2,10.03,1.66,18.4
OD00002383,ORD0000836,P001718,1,216.08,17.88,198.2
OD00002384,ORD0000836,P002291,2,45.16,7.47,82.85
OD00002385,ORD0000837,P000383,1,538.53,183.32,355.21
OD00002386,ORD0000837,P000020,1,71.84,24.46,47.38
OD00002387,ORD0000837,P002157,1,59.22,20.16,39.06
OD00002388,ORD0000837,P000918,2,16.64,11.33,21.950000000000003
OD00002389,ORD0000838,P000891,2,75.16,18.05,132.27
OD00002390,ORD0000838,P001269,2,53.92,12.96,94.88
OD00002391,ORD0000838,P000404,1,74.02,8.89,65.13
OD00002392,ORD0000838,P002269,1,46.24,5.56,40.68
OD00002393,ORD0000838,P000942,1,32.92,3.96,28.96
OD00002394,ORD0000839,P002225,4,36.17,43.94,100.74
OD00002395,ORD0000839,P001813,1,40.8,12.39,28.41
OD00002396,ORD0000839,P000068,4,218.79,265.81,609.3499999999999
OD00002397,ORD0000840,P000338,2,64.44,13.45,115.43
OD00002398,ORD0000840,P001638,1,26.25,2.74,23.51
OD00002399,ORD0000840,P000322,2,13.58,2.84,24.32
OD00002400,ORD0000840,P000513,3,77.34,24.22,207.8
OD00002401,ORD0000840,P002286,1,68.69,7.17,61.52
OD00002402,ORD0000841,P001598,1,225.36,20.72,204.64
OD00002403,ORD0000842,P000124,1,479.23,73.18,406.05
OD00002404,ORD0000843,P000178,1,201.72,69.7,132.01999999999998
OD00002405,ORD0000843,P001789,1,92.2,31.86,60.34
OD00002406,ORD0000843,P002197,1,317.57,109.74,207.83
OD00002407,ORD0000844,P001098,1,103.76,33.24,70.52000000000001
OD00002408,ORD0000844,P000936,1,153.5,49.18,104.32
OD00002409,ORD0000844,P001583,2,143.23,91.78,194.68
OD00002410,ORD0000845,P001504,6,63.19,6.94,372.2
OD00002411,ORD0000845,P001901,1,41.33,0.76,40.57
OD00002412,ORD0000845,P001786,2,9.96,0.37,19.55
OD00002413,ORD0000846,P001477,1,516.48,175.8,340.68
OD00002414,ORD0000847,P001516,1,12.13,3.45,8.68
OD00002415,ORD0000847,P002286,1,68.69,19.51,49.17999999999999
OD00002416,ORD0000847,P001329,2,132.44,75.23,189.65
OD00002417,ORD0000848,P000846,1,743.92,1.29,742.63
OD00002418,ORD0000848,P000491,2,91.39,0.32,182.46
OD00002419,ORD0000848,P001683,2,56.03,0.2,111.86
OD00002420,ORD0000848,P000529,1,93.45,0.16,93.29
OD00002421,ORD0000848,P000131,1,26.69,0.05,26.64
OD00002422,ORD0000849,P002140,2,161.06,117.65,204.47
OD00002423,ORD0000850,P000832,2,120.53,73.8,167.26
OD00002424,ORD0000850,P000655,2,91.51,56.03,126.99
OD00002425,ORD0000850,P000854,1,36.73,11.24,25.489999999999995
OD00002426,ORD0000850,P001826,1,27.03,8.27,18.76
OD00002427,ORD0000851,P001885,1,825.33,232.68,592.6500000000001
OD00002428,ORD0000852,P001545,1,481.11,66.57,414.54
OD00002429,ORD0000853,P002248,2,10.98,6.73,15.23
OD00002430,ORD0000853,P002185,1,36.45,11.16,25.290000000000003
OD00002431,ORD0000853,P001480,3,68.41,62.85,142.38
OD00002432,ORD0000853,P002179,1,218.69,66.98,151.70999999999998
OD00002433,ORD0000854,P001196,1,417.95,150.81,267.14
OD00002434,ORD0000854,P001122,4,80.35,115.98,205.42
OD00002435,ORD0000854,P000715,1,74.81,27.0,47.81
OD00002436,ORD0000855,P001177,2,195.04,100.66,289.42
OD00002437,ORD0000855,P000057,1,254.75,65.74,189.01
OD00002438,ORD0000856,P001769,3,112.65,33.11,304.84
OD00002439,ORD0000856,P000418,1,174.49,17.1,157.39
OD00002440,ORD0000856,P000942,1,32.92,3.23,29.69
OD00002441,ORD0000857,P001819,2,96.77,1.94,191.6
OD00002442,ORD0000857,P002192,1,107.1,1.08,106.02
OD00002443,ORD0000857,P001714,1,67.48,0.68,66.8
OD00002444,ORD0000857,P000376,2,24.72,0.5,48.94
OD00002445,ORD0000857,P000211,1,41.25,0.42,40.83
OD00002446,ORD0000857,P002268,2,17.18,0.35,34.01
OD00002447,ORD0000857,P001841,2,13.16,0.27,26.05
OD00002448,ORD0000858,P001412,1,63.56,9.95,53.61
OD00002449,ORD0000858,P001042,1,55.74,8.72,47.02
OD00002450,ORD0000858,P000960,1,51.53,8.06,43.47
OD00002451,ORD0000858,P001770,1,23.73,3.71,20.02
OD00002452,ORD0000859,P001317,1,205.22,81.66,123.56
OD00002453,ORD0000859,P001190,2,146.81,116.83,176.79000000000002
OD00002454,ORD0000860,P002065,1,167.9,4.43,163.47
OD00002455,ORD0000860,P001134,1,136.36,3.6,132.76000000000002
OD00002456,ORD0000861,P000800,2,172.5,123.77,221.23
OD00002457,ORD0000861,P000871,2,111.44,79.96,142.92000000000002
OD00002458,ORD0000861,P000687,1,120.74,43.32,77.41999999999999
OD00002459,ORD0000861,P000538,1,62.85,22.55,40.3
OD00002460,ORD0000861,P000947,1,49.8,17.87,31.93
OD00002461,ORD0000861,P000179,2,20.62,14.8,26.44
OD00002462,ORD0000861,P001514,1,28.7,10.3,18.4
OD00002463,ORD0000861,P001226,1,26.77,9.6,17.17
OD00002464,ORD0000861,P001167,1,25.09,9.0,16.09
OD00002465,ORD0000862,P000723,1,349.55,32.82,316.73
OD00002466,ORD0000862,P000415,1,56.28,5.29,50.99
OD00002467,ORD0000863,P001335,1,53.15,16.39,36.76
OD00002468,ORD0000863,P001458,1,61.68,19.01,42.67
OD00002469,ORD0000864,P001829,1,41.08,7.7,33.379999999999995
OD00002470,ORD0000864,P000657,1,35.83,6.72,29.11
OD00002471,ORD0000864,P002212,1,117.88,22.09,95.79
OD00002472,ORD0000865,P001767,3,113.02,108.97,230.09
OD00002473,ORD0000866,P000864,1,188.84,14.72,174.12
OD00002474,ORD0000866,P000258,1,569.72,44.42,525.3000000000001
OD00002475,ORD0000867,P000946,1,76.45,9.5,66.95
OD00002476,ORD0000867,P000925,2,115.52,28.7,202.34
OD00002477,ORD0000867,P000479,1,91.73,11.39,80.34
OD00002478,ORD0000868,P001266,1,615.58,131.71,483.87
OD00002479,ORD0000869,P000526,1,100.03,7.92,92.11
OD00002480,ORD0000869,P002106,1,229.38,18.15,211.23
OD00002481,ORD0000869,P001880,1,44.35,3.51,40.84
OD00002482,ORD0000869,P001818,3,35.43,8.41,97.88
OD00002483,ORD0000870,P001207,1,814.82,324.58,490.24000000000007
OD00002484,ORD0000871,P000150,2,65.77,32.4,99.14
OD00002485,ORD0000871,P000160,1,79.22,19.52,59.7
OD00002486,ORD0000871,P002051,1,71.11,17.52,53.59
OD00002487,ORD0000872,P001018,3,86.93,15.81,244.98
OD00002488,ORD0000872,P001417,2,47.34,5.74,88.94000000000001
OD00002489,ORD0000873,P001741,2,175.8,64.22,287.38
OD00002490,ORD0000873,P001648,5,18.02,16.46,73.63999999999999
OD00002491,ORD0000874,P000837,1,62.11,11.42,50.69
OD00002492,ORD0000874,P000819,1,287.49,52.87,234.62
OD00002493,ORD0000875,P002214,2,26.99,15.0,38.98
OD00002494,ORD0000875,P001960,1,25.15,6.99,18.16
OD00002495,ORD0000875,P002230,1,60.22,16.74,43.48
OD00002496,ORD0000875,P000809,2,64.95,36.11,93.79
OD00002497,ORD0000875,P001006,4,73.59,81.82,212.54
OD00002498,ORD0000876,P001473,1,606.8,10.68,596.12
OD00002499,ORD0000876,P000716,1,23.57,0.42,23.15
OD00002500,ORD0000877,P000168,3,106.82,93.91,226.55
OD00002501,ORD0000878,P001323,1,63.15,22.43,40.72
OD00002502,ORD0000878,P002181,4,53.6,76.15,138.25
OD00002503,ORD0000878,P001568,2,135.64,96.36,174.91999999999996
OD00002504,ORD0000879,P000171,1,270.41,27.08,243.33000000000004
OD00002505,ORD0000879,P000484,1,253.54,25.39,228.15
OD00002506,ORD0000880,P000903,1,66.6,24.82,41.78
OD00002507,ORD0000880,P002283,2,121.08,90.25,151.91
OD00002508,ORD0000881,P000925,1,115.52,3.34,112.18
OD00002509,ORD0000882,P001697,1,212.08,49.01,163.07000000000002
OD00002510,ORD0000882,P001734,4,86.98,80.41,267.51
OD00002511,ORD0000883,P000651,1,274.64,81.93,192.71
OD00002512,ORD0000883,P000837,3,62.11,55.58,130.75
OD00002513,ORD0000884,P000753,1,495.03,189.33,305.7
OD00002514,ORD0000884,P000902,2,128.97,98.66,159.28
OD00002515,ORD0000884,P000844,1,118.51,45.33,73.18
OD00002516,ORD0000884,P001585,1,43.17,16.51,26.66
OD00002517,ORD0000885,P001659,1,118.36,34.47,83.89
OD00002518,ORD0000885,P000121,1,106.27,30.96,75.31
OD00002519,ORD0000885,P001471,2,43.22,25.18,61.26
OD00002520,ORD0000885,P000211,1,41.25,12.02,29.23
OD00002521,ORD0000885,P000122,1,13.73,4.0,9.73
OD00002522,ORD0000886,P000637,1,214.88,30.77,184.11
OD00002523,ORD0000887,P001568,2,135.64,74.14,197.14
OD00002524,ORD0000887,P002153,1,366.72,100.23,266.49
OD00002525,ORD0000887,P000636,1,158.87,43.42,115.45
OD00002526,ORD0000887,P000555,3,104.59,85.76,228.01
OD00002527,ORD0000888,P002097,2,36.02,11.35,60.690000000000005
OD00002528,ORD0000888,P000915,3,38.66,18.26,97.71999999999998
OD00002529,ORD0000889,P000576,1,271.35,27.07,244.28
OD00002530,ORD0000889,P001465,2,118.28,23.59,212.97
OD00002531,ORD0000889,P002189,1,56.28,5.61,50.67
OD00002532,ORD0000889,P001716,1,47.64,4.75,42.89
OD00002533,ORD0000890,P001509,1,396.35,58.37,337.98
OD00002534,ORD0000890,P000224,2,111.14,32.74,189.54
OD00002535,ORD0000890,P000037,3,27.44,12.13,70.19000000000001
OD00002536,ORD0000890,P000448,1,58.64,8.64,50.0
OD00002537,ORD0000890,P001276,1,48.28,7.11,41.17
OD00002538,ORD0000890,P001848,1,42.95,6.33,36.620000000000005
OD00002539,ORD0000890,P000351,1,12.41,1.83,10.58
OD00002540,ORD0000891,P000225,1,315.97,124.72,191.25
OD00002541,ORD0000891,P000100,3,101.26,119.9,183.88
OD00002542,ORD0000891,P000657,1,35.83,14.14,21.69
OD00002543,ORD0000891,P000269,1,27.27,10.76,16.509999999999998
OD00002544,ORD0000892,P001653,1,250.7,67.92,182.78
OD00002545,ORD0000893,P000851,2,109.02,74.67,143.37
OD00002546,ORD0000893,P000916,3,47.59,48.9,93.87
OD00002547,ORD0000894,P000087,5,105.5,61.34,466.16
OD00002548,ORD0000894,P001749,2,9.46,2.2,16.720000000000002
OD00002549,ORD0000894,P000936,1,153.5,17.85,135.65
OD00002550,ORD0000895,P001497,3,101.53,54.21,250.38
OD00002551,ORD0000896,P002118,1,204.18,77.76,126.42
OD00002552,ORD0000896,P002133,1,130.47,49.69,80.78
OD00002553,ORD0000897,P001320,1,119.58,39.92,79.66
OD00002554,ORD0000897,P001265,3,55.04,55.13,109.99
OD00002555,ORD0000898,P000342,2,144.8,75.0,214.6
OD00002556,ORD0000898,P001549,3,168.53,130.94,374.65
OD00002557,ORD0000899,P001951,5,95.32,177.98,298.62
OD00002558,ORD0000899,P000412,3,123.24,138.07,231.65
OD00002559,ORD0000900,P000780,4,16.91,13.35,54.29
OD00002560,ORD0000900,P002067,1,89.5,17.67,71.83
OD00002561,ORD0000900,P000452,1,78.18,15.43,62.75000000000001
OD00002562,ORD0000900,P001092,5,192.6,190.08,772.92
OD00002563,ORD0000901,P001437,1,107.18,20.62,86.56
OD00002564,ORD0000901,P001364,1,150.16,28.89,121.27
OD00002565,ORD0000902,P000455,4,62.06,16.22,232.02
OD00002566,ORD0000902,P000505,1,154.87,10.11,144.76
OD00002567,ORD0000902,P002127,2,36.35,4.75,67.95
OD00002568,ORD0000902,P000534,1,61.01,3.98,57.03
OD00002569,ORD0000902,P002190,3,16.51,3.23,46.3
OD00002570,ORD0000902,P001880,1,44.35,2.9,41.45
OD00002571,ORD0000902,P000620,2,17.31,2.26,32.36
OD00002572,ORD0000902,P002016,1,23.58,1.54,22.04
OD00002573,ORD0000902,P000863,2,9.76,1.27,18.25
OD00002574,ORD0000903,P001790,1,36.35,10.04,26.31
OD00002575,ORD0000903,P001039,1,57.04,15.75,41.29
OD00002576,ORD0000903,P001087,2,188.37,104.05,272.69
OD00002577,ORD0000904,P001507,1,66.23,1.83,64.4
OD00002578,ORD0000904,P002035,2,46.48,2.57,90.39
OD00002579,ORD0000904,P000332,2,31.95,1.77,62.13
OD00002580,ORD0000904,P002071,5,13.93,1.93,67.72
OD00002581,ORD0000905,P002170,1,27.74,6.69,21.05
OD00002582,ORD0000905,P001468,2,15.46,7.45,23.47
OD00002583,ORD0000905,P001293,1,33.57,8.09,25.48
OD00002584,ORD0000906,P001932,2,439.82,331.14,548.5
OD00002585,ORD0000907,P001686,2,134.87,76.13,193.61
OD00002586,ORD0000907,P001499,1,275.63,77.79,197.84
OD00002587,ORD0000908,P001594,1,568.08,108.37,459.71
OD00002588,ORD0000909,P001510,1,531.61,47.89,483.72
OD00002589,ORD0000909,P001685,1,66.33,5.98,60.35
OD00002590,ORD0000909,P001247,3,11.28,3.05,30.79
OD00002591,ORD0000910,P002204,1,161.33,14.49,146.84
OD00002592,ORD0000910,P002123,1,73.31,6.58,66.73
OD00002593,ORD0000911,P000165,2,204.93,56.42,353.44
OD00002594,ORD0000911,P001570,1,230.66,31.76,198.9
OD00002595,ORD0000911,P002245,2,59.05,16.26,101.84
OD00002596,ORD0000911,P001981,1,90.47,12.46,78.00999999999999
OD00002597,ORD0000911,P002100,1,84.84,11.68,73.16
OD00002598,ORD0000911,P000386,1,56.52,7.78,48.74
OD00002599,ORD0000911,P001962,1,21.74,2.99,18.75
OD00002600,ORD0000912,P001246,1,273.95,16.21,257.74
OD00002601,ORD0000913,P000488,1,166.19,2.58,163.61
OD00002602,ORD0000913,P001230,3,9.17,0.43,27.08
OD00002603,ORD0000913,P002038,1,181.16,2.81,178.35
OD00002604,ORD0000914,P001780,3,61.45,55.86,128.49
OD00002605,ORD0000914,P001543,5,77.18,116.94,268.96000000000004
OD00002606,ORD0000914,P000155,2,167.81,101.7,233.92
OD00002607,ORD0000915,P000736,2,62.24,14.29,110.19
OD00002608,ORD0000916,P001997,1,71.56,26.16,45.400000000000006
OD00002609,ORD0000916,P001655,1,120.67,44.11,76.56
OD00002610,ORD0000916,P000036,2,151.09,110.46,191.72000000000003
OD00002611,ORD0000917,P001538,1,34.19,13.22,20.97
OD00002612,ORD0000917,P000368,3,166.03,192.61,305.48
OD00002613,ORD0000917,P001566,1,28.51,11.02,17.490000000000002
OD00002614,ORD0000917,P000631,1,967.84,374.26,593.58
OD00002615,ORD0000918,P001217,2,121.07,43.47,198.67
OD00002616,ORD0000918,P000156,1,31.75,5.7,26.05
OD00002617,ORD0000918,P001419,2,54.97,19.74,90.2
OD00002618,ORD0000918,P001048,1,203.97,36.62,167.35
OD00002619,ORD0000919,P002267,1,327.63,13.79,313.84
OD00002620,ORD0000919,P002202,1,115.23,4.84,110.39
OD00002621,ORD0000919,P001937,1,58.81,2.48,56.330000000000005
OD00002622,ORD0000919,P001640,1,54.74,2.31,52.43
OD00002623,ORD0000919,P000161,2,22.03,1.86,42.2
OD00002624,ORD0000919,P000688,1,40.73,1.72,39.01
OD00002625,ORD0000919,P001574,1,40.16,1.69,38.47
OD00002626,ORD0000919,P001226,1,26.77,1.13,25.64
OD00002627,ORD0000919,P001962,1,21.74,0.92,20.82
OD00002628,ORD0000920,P001245,1,67.57,9.05,58.52
OD00002629,ORD0000920,P001880,1,44.35,5.93,38.42
OD00002630,ORD0000920,P001574,1,40.16,5.37,34.79
OD00002631,ORD0000920,P000788,1,35.41,4.74,30.669999999999995
OD00002632,ORD0000921,P001507,5,66.23,42.73,288.42
OD00002633,ORD0000922,P000013,1,154.89,54.43,100.45999999999998
OD00002634,ORD0000922,P002275,1,505.68,177.7,327.98
OD00002635,ORD0000923,P000488,2,166.19,61.07,271.31
OD00002636,ORD0000924,P000236,1,11.77,2.93,8.84
OD00002637,ORD0000924,P001641,4,21.64,21.57,64.99000000000001
OD00002638,ORD0000924,P000714,2,24.25,12.09,36.41
OD00002639,ORD0000924,P001920,1,81.36,20.28,61.08
OD00002640,ORD0000924,P002248,1,10.98,2.74,8.24
OD00002641,ORD0000924,P002039,2,73.41,36.59,110.23
OD00002642,ORD0000924,P000200,1,154.38,38.48,115.9
OD00002643,ORD0000925,P000780,2,16.91,5.32,28.5
OD00002644,ORD0000925,P001504,5,63.19,49.73,266.22
OD00002645,ORD0000925,P001047,3,83.43,39.39,210.90000000000003
OD00002646,ORD0000926,P000936,2,153.5,67.64,239.36
OD00002647,ORD0000926,P000633,2,62.46,27.52,97.4
OD00002648,ORD0000927,P001671,1,48.0,15.72,32.28
OD00002649,ORD0000927,P001227,1,33.39,10.93,22.46
OD00002650,ORD0000927,P000428,1,228.69,74.89,153.8
OD00002651,ORD0000928,P001120,1,107.18,13.51,93.67
OD00002652,ORD0000928,P001840,1,72.79,9.18,63.61000000000001
OD00002653,ORD0000928,P000534,1,61.01,7.7,53.31
OD00002654,ORD0000928,P001337,1,56.03,7.07,48.96
OD00002655,ORD0000928,P000788,1,35.41,4.47,30.94
OD00002656,ORD0000928,P001652,1,30.01,3.79,26.22
